model	embed_type	lemma	form_1	form_1_freq	form_2	form_2_freq	msps	semantic_label	semantic_def	chisq_eq	p_eq	p_cat	cond_type	k2_sil	k2_var_1	k2_var_2	k2_var_mean	form_sil	form_var_1	form_var_2	form_var_mean	all_var
kanishka_GlossBERT	delta	shake	shook	1.0	shaken	26.0	ppt	32(12a)	"To lessen the stability of. To weaken. ""shake one's faith"""	23.1481481481481	0.0	1.0	cat	0.11633166262692497	2.4459996198793745	3.6595156789035044	3.0527576493914395	0.2816443238532547	0.0	3.53236248638738	1.76618124319369	3.7941884035259097
kanishka_GlossBERT	delta	shake	shook	59.0	shaken	42.0	ppt	32(16a)	"To stir the feelings of. To upset. To agitate. ""shook her up"""	2.86138613861386	0.0907	0.0	no_cond	0.3975052462960245	6.198607952369522	5.537648973674235	5.868128463021879	0.3975052462960245	6.198607952369522	5.537648973674235	5.868128463021879	10.97980496982811
kanishka_GlossBERT	delta	shine	shone	25.0	shined	3.0	ppt	31(1a)	To emit rays of light	17.2857142857143	0.0	0.2364	cat	0.4258834327842526	3.7841970414421735	2.7050158079546676	3.2446064246984205	0.4258834327842526	3.7841970414421735	2.7050158079546676	3.2446064246984205	5.315749281410475
kanishka_GlossBERT	delta	shine	shone	8.0	shined	15.0	ppt	31(3b)	"To perform extremely well; ""The stocks really shined last week"""	2.1304347826087	0.1444	0.0038	no_cond	0.4924616612282969	5.614262818763023	6.628062860070158	6.1211628394165905	0.4924616612282969	6.628062860070158	5.614262818763023	6.1211628394165905	14.867276541255876
kanishka_GlossBERT	delta	shine	shone	19.0	shined	8.0	ppt	31(6b)	To throw or direct the light of	4.48148148148148	0.0343	0.0043	prob	0.44075242788823893	4.05117133708943	3.0611349897048705	3.55615316339715	0.44075242788823893	4.05117133708943	3.0611349897048705	3.55615316339715	7.581719371197189
kanishka_GlossBERT	delta	shine	shone	0.0	shined	38.0	ppt	31(7a)	To make bright by polishing	38.0	0.0	1.0	cat	0.23972787565091727	10.60387854798233	4.982249367164428	7.793063957573379			6.603468510405822		6.603468510405822
kanishka_GlossBERT	delta	shine	shone	20.0	shined	16.0	ppt	31(8b)	To highlight; to bring attention to	0.444444444444444	0.505	0.0	no_cond	0.44398723816341257	3.530130885424351	3.8520762232168404	3.6911035543205957	0.44398723816341257	3.530130885424351	3.8520762232168404	3.6911035543205957	7.976358407848249
kanishka_GlossBERT	delta	shine	shined	18.0	shone	34.0	pst	31(1a)	To emit rays of light	4.92307692307692	0.0265	0.0	prob	0.4251432070962886	4.093230263575611	4.374955330947319	4.234092797261465	0.4251432070962886	4.093230263575611	4.374955330947319	4.234092797261465	8.40530157698512
kanishka_GlossBERT	delta	shine	shined	3.0	shone	18.0	pst	31(2a)	To be bright by reflection of light	10.7142857142857	0.0011	0.2317	cat	0.4514289772156467	4.308649522713407	3.9472904256568513	4.127969974185129	0.4514289772156467	3.9472904256568513	4.308649522713407	4.127969974185129	7.117651996177874
kanishka_GlossBERT	delta	shine	shined	12.0	shone	9.0	pst	31(3a)	"To be eminent, conspicuous, or distinguished; ""She shines in math"""	0.428571428571429	0.5127	0.0013	no_cond	0.48336035686262413	4.841184942246581	3.979394777856197	4.410289860051389	0.48336035686262413	4.841184942246581	3.979394777856197	4.410289860051389	11.289181608886835
kanishka_GlossBERT	delta	shine	shined	33.0	shone	7.0	pst	31(3b)	"To perform extremely well; ""The stocks really shined last week"""	16.9	0.0	0.0117	prob	0.4139627428674585	7.494521965574053	4.099753940605242	5.797137953089647	0.4139627428674585	7.494521965574053	4.099753940605242	5.797137953089647	11.244215079859652
kanishka_GlossBERT	delta	shine	shined	11.0	shone	5.0	pst	31(8b)	To highlight; to bring attention to	2.25	0.1336	0.0434	no_cond	0.4546222726153255	3.133403286526162	3.6588279603240155	3.3961156234250884	0.4546222726153255	3.133403286526162	3.6588279603240155	3.3961156234250884	7.294543411660841
kanishka_GlossBERT	delta	show	shown	54.0	showed	46.0	ppt	33(15a)	"To demonstrate or establish by argument or reasoning. ""show a plan to be faulty."""	0.64	0.4237	0.0	no_cond	0.21085607036499301	2.6056178251380655	1.6668166428917925	2.136217234014929	0.21085607036499301	2.6056178251380655	1.6668166428917925	2.136217234014929	2.8174008898727463
kanishka_GlossBERT	delta	show	shown	25.0	showed	24.0	ppt	33(7a)	"To cause or permit to be seen. To exhibit. ""showed pictures of the baby"""	0.0204081632653061	0.8864	0.0	no_cond	0.17837317106547412	2.750341006069511	3.7726223949158975	3.261481700492704	0.17837317106547412	2.750341006069511	3.7726223949158975	3.261481700492704	4.013313586318779
kanishka_GlossBERT	delta	sink	sunk	14.0	sank	1.0	pst	45(15a)	To invest.	11.2666666666667	0.0008	1.0	cat	0.5005666661251535	1.4024233172235674	0.0	0.7012116586117837	0.5005666661251535	1.4024233172235674	0.0	0.7012116586117837	2.0881900262899133
kanishka_GlossBERT	delta	sink	sunk	11.0	sank	26.0	pst	45(1a)	To go to the bottom. To submerge.	6.08108108108108	0.0137	0.0004	prob	0.4072127581346289	4.012516689048297	2.3194135533297677	3.1659651211890325	0.4072127581346289	4.012516689048297	2.3194135533297677	3.1659651211890325	4.863189463663085
kanishka_GlossBERT	delta	sink	sunk	12.0	sank	8.0	pst	45(3b)	"To become impressively known or felt. ""The lesson sunk in."""	0.8	0.3711	0.0033	no_cond	0.4298779741471937	1.7355996513501202	5.753290927360981	3.7444452893555504	0.4298779741471937	1.7355996513501202	5.753290927360981	3.7444452893555504	6.299246742398398
kanishka_GlossBERT	delta	sink	sunk	7.0	sank	12.0	pst	45(5a)	To go downward in quality, state, or condition.	1.31578947368421	0.2513	0.008	no_cond	0.11213456055102136	3.437345650657945	0.0	1.7186728253289725	0.3296048185909005	1.7178136663278483	2.3233666105424615	2.020590138435155	3.5388735282916106
kanishka_GlossBERT	delta	sink	sunk	3.0	sank	13.0	pst	45(6b)	To become depressed.	6.25	0.0124	0.2258	cat	0.42896961784176524	0.9843792355724373	1.9309634244843106	1.457671330028374	0.42896961784176524	0.9843792355724373	1.9309634244843106	1.457671330028374	3.1411785412412154
kanishka_GlossBERT	delta	sink	sunk	20.0	sank	6.0	pst	45(7a)	"To cause to sink. ""sink a battleship"""	7.53846153846154	0.006	0.0226	prob	0.39352438751722885	2.776296518522407	1.592979048276045	2.184637783399226	0.39352438751722885	2.776296518522407	1.592979048276045	2.184637783399226	4.27991619889244
kanishka_GlossBERT	delta	slink	slinked	64.0	slunk	69.0	pst	34(1a)	To go or move stealthily or furtively (as in fear or shame). To steal.	0.18796992481203	0.6646	0.0	no_cond	0.39315718070910743	2.605758353820312	2.7303314049282577	2.6680448793742846	0.39315718070910743	2.605758353820312	2.7303314049282577	2.6680448793742846	4.992436993260701
kanishka_GlossBERT	delta	sneak	sneaked	62.0	snuck	59.0	ppt	36(1a)	"To go stealthily or furtively. To slink. ""snuck out early"""	0.0743801652892562	0.7851	0.0	no_cond	0.478730805718487	5.829981684197595	5.148893070543306	5.48943737737045	0.478730805718487	5.148893070543306	5.829981684197595	5.48943737737045	13.012867949055067
kanishka_GlossBERT	delta	sneak	sneaked	29.0	snuck	30.0	ppt	36(4a)	"To put, bring, or take in a furtive or artful manner. ""sneak a smoke"""	0.0169491525423729	0.8964	0.0	no_cond	0.4276857761611471	6.033155490098888	7.782028340430454	6.907591915264671	0.4276857761611471	7.782028340430454	6.033155490098888	6.907591915264671	14.361215956456082
kanishka_GlossBERT	delta	sneak	sneaked	9.0	snuck	11.0	ppt	36(5a)	Phrases: sneak up on	0.2	0.6547	0.0012	no_cond	0.5524283599526971	4.834589374392548	4.036471341330972	4.43553035786176	0.5524283599526971	4.036471341330972	4.834589374392548	4.43553035786176	14.03540118630978
kanishka_GlossBERT	delta	sneak	snuck	65.0	sneaked	75.0	pst	36(1a)	"To go stealthily or furtively. To slink. ""snuck out early"""	0.714285714285714	0.398	0.0	no_cond	0.484700531705466	4.9857351157513214	4.930006608650819	4.95787086220107	0.484700531705466	4.9857351157513214	4.930006608650819	4.95787086220107	11.83435115486104
kanishka_GlossBERT	delta	sneak	snuck	29.0	sneaked	19.0	pst	36(4a)	"To put, bring, or take in a furtive or artful manner. ""sneak a smoke"""	2.08333333333333	0.1489	0.0	no_cond	0.4501412274525927	5.365028596186111	5.540142563040779	5.452585579613444	0.4501412274525927	5.365028596186111	5.540142563040779	5.452585579613444	11.686072588296684
kanishka_GlossBERT	delta	speak	spoke	20.0	spoken	7.0	ppt	42(1a)	To utter words or articulate sounds with the ordinary voice. To talk.	6.25925925925926	0.0124	0.01	prob	0.31641946056343	2.665685325405734	2.93951906837322	2.8026021968894774	0.31641946056343	2.665685325405734	2.93951906837322	2.8026021968894774	3.9836813957415735
kanishka_GlossBERT	delta	speak	spoke	11.0	spoken	23.0	ppt	42(1b)	"To express thoughts, opinions, or feelings orally. To extend a greeting. To be friendly enough to engage in conversation. ""still were not speaking after the dispute"""	4.23529411764706	0.0396	0.0004	prob	0.3096627692471324	3.7487740195523016	3.4413531771244834	3.5950635983383927	0.3096627692471324	3.4413531771244834	3.7487740195523016	3.5950635983383927	5.6229756827049755
kanishka_GlossBERT	delta	speak	spoke	6.0	spoken	15.0	ppt	42(8a)	To to utter with the speaking voice. To pronounce.	3.85714285714286	0.0495	0.0207	prob	0.27646810512181574	2.3110996455909976	2.9296931686433587	2.620396407117178	0.27646810512181574	2.3110996455909976	2.9296931686433587	2.620396407117178	4.060153062830018
kanishka_GlossBERT	delta	speak	spoke	20.0	spoken	14.0	ppt	42(8b)	To give a recitation of. To declaim.	1.05882352941176	0.3035	0.0	no_cond	0.29700995056270973	1.9398240110427423	2.848048802568971	2.3939364068058566	0.29700995056270973	1.9398240110427423	2.848048802568971	2.3939364068058566	3.485506760589916
kanishka_GlossBERT	delta	speak	spoke	37.0	spoken	31.0	ppt	42(8d)	To address. To accost.	0.529411764705882	0.4669	0.0	no_cond	0.34051349574638	2.521038223888123	3.000831369038499	2.760934796463311	0.34051349574638	2.521038223888123	3.000831369038499	2.760934796463311	4.527064383708039
kanishka_GlossBERT	delta	speak	spake	54.0	spoke	47.0	pst	37(1a)	To utter words or articulate sounds with the ordinary voice. To talk.	0.485148514851485	0.4861	0.0	no_cond	0.47007666614829646	10.960846073390622	18.641662030970398	14.80125405218051	0.47007666614829646	10.960846073390622	18.641662030970398	14.80125405218051	33.072433640018204
kanishka_GlossBERT	delta	speak	spake	3.0	spoke	22.0	pst	37(1b)	"To express thoughts, opinions, or feelings orally. To extend a greeting. To be friendly enough to engage in conversation. ""still were not speaking after the dispute"""	14.44	0.0001	0.2347	cat	0.240972771149805	18.876123113502768	0.0	9.438061556751384	0.422497810998146	7.626645949908958	14.103969754982602	10.86530785244578	19.89484557775834
kanishka_GlossBERT	delta	speak	spake	20.0	spoke	2.0	pst	37(8c)	"To express orally. To delcare. ""free to speak their minds"""	14.7272727272727	0.0001	0.4884	cat	0.014942660777528817	6.146780531562212	15.808119885942832	10.977450208752522	0.4464948189812036	11.170708387552338	7.206481469981463	9.1885949287669	15.700733142728327
kanishka_GlossBERT	delta	speed	speeded	2.0	sped	20.0	ppt	38(1a)	"To make haste. ""sped to her bedside"""	14.7272727272727	0.0001	0.4884	cat	0.1390605546732908	0.0	5.0691809831185894	2.5345904915592947	0.3682891740405635	2.770200097152136	4.084992484818211	3.4275962909851736	5.232378699466367
kanishka_GlossBERT	delta	speed	speeded	16.0	sped	12.0	ppt	38(2a)	"To move, work, or take place faster. To accelerate. ""the heart speeds up"""	0.571428571428571	0.4497	0.0001	no_cond	0.4887091243514899	3.3624227273147658	3.745217116280448	3.553819921797607	0.4887091243514899	3.3624227273147658	3.745217116280448	3.553819921797607	8.725687919450696
kanishka_GlossBERT	delta	speed	speeded	81.0	sped	64.0	ppt	38(4b)	To increase the speed of. To accelerate.	1.99310344827586	0.158	0.0	no_cond	0.39630193423558113	4.090801036780725	4.3086266484472	4.199713842613963	0.39630193423558113	4.090801036780725	4.3086266484472	4.199713842613963	7.841612490279053
kanishka_GlossBERT	delta	speed	speeded	3.0	sped	71.0	pst	38(1a)	"To make haste. ""sped to her bedside"""	62.4864864864865	0.0	0.2449	cat	0.409457075282078	4.922733795822703	3.803907785138699	4.363320790480701	0.409457075282078	3.803907785138699	4.922733795822703	4.363320790480701	5.6564023464122455
kanishka_GlossBERT	delta	speed	speeded	29.0	sped	14.0	pst	38(2a)	"To move, work, or take place faster. To accelerate. ""the heart speeds up"""	5.23255813953488	0.0222	0.0	prob	0.4296526367146105	3.984663354299713	3.7255842898058797	3.8551238220527964	0.4296526367146105	3.984663354299713	3.7255842898058797	3.8551238220527964	7.702262955099486
kanishka_GlossBERT	delta	speed	speeded	61.0	sped	14.0	pst	38(4b)	To increase the speed of. To accelerate.	29.4533333333333	0.0	0.0001	prob	0.06854237332642382	3.938981229965827	6.079448063711649	5.009214646838737	0.3281692682183601	4.742444743317023	2.8733459667816743	3.8078953550493484	6.202665588051498
kanishka_GlossBERT	delta	spell	spelt	18.0	spelled	2.0	ppt	39(5a)	To name the letters of in order. To write or print the letters of in order.	12.8	0.0003	0.4872	cat	0.4485676396353031	8.40228470237837	2.7899829059337358	5.596133804156053	0.4485676396353031	8.40228470237837	2.7899829059337358	5.596133804156053	11.75914229573349
kanishka_GlossBERT	delta	spell	spelt	39.0	spelled	21.0	ppt	39(5b)	To write or print the letters of in a particular way.	5.4	0.0201	0.0	prob	0.44666668997777537	7.872838247169827	8.73414414989664	8.303491198533234	0.44666668997777537	7.872838247169827	8.73414414989664	8.303491198533234	16.832066667737678
kanishka_GlossBERT	delta	spell	spelt	14.0	spelled	43.0	ppt	39(7a)	"To find out by study. To come to understand. Often used with 'out'. ""It requires some pains to spell out those decorations."" (I used as 'to explain', kind of)"	14.7543859649123	0.0001	0.0	prob	0.06319357281915854	6.013503625955554	12.661801694865245	9.337652660410399	0.4730911907405146	6.440945285794581	6.495361457082037	6.468153371438309	12.848252412591673
kanishka_GlossBERT	delta	spill	spilt	0.0	spilled	16.0	ppt	40(2a)	"To spread profusely or beyond bounds. ""Crowds spilled into the streets."""	16.0	0.0001	1.0	cat	0.05430869313348888	4.7337864153972555	6.70122612644343	5.717506270920342			7.089903902183706		7.089903902183706
kanishka_GlossBERT	delta	spill	spilt	72.0	spilled	54.0	ppt	40(5a)	To cause or allow especially accidentally or unintentionally to fall, flow, or run out so as to be lost or wasted.	2.57142857142857	0.1088	0.0	no_cond	0.497782204516352	9.789338656098536	10.121740205059663	9.9555394305791	0.497782204516352	9.789338656098536	10.121740205059663	9.9555394305791	24.20681070630616
kanishka_GlossBERT	delta	spill	spilt	7.0	spilled	10.0	pst	40(1a)	"To flow, run, or fall out, over, or off and become wasted, scattered, or lost. ""water spilling over the dam"""	0.529411764705882	0.4669	0.0072	no_cond	0.47693634215782504	9.793092326310228	8.722484994426583	9.257788660368405	0.47693634215782504	9.793092326310228	8.722484994426583	9.257788660368405	22.920086123382237
kanishka_GlossBERT	delta	spill	spilt	0.0	spilled	18.0	pst	40(2a)	"To spread profusely or beyond bounds. ""Crowds spilled into the streets."""	18.0	0.0	1.0	cat	0.06338886619945189	7.952504414959998	8.092495634795911	8.022500024877955			8.747811962579526		8.747811962579526
kanishka_GlossBERT	delta	spill	spilt	49.0	spilled	17.0	pst	40(5a)	To cause or allow especially accidentally or unintentionally to fall, flow, or run out so as to be lost or wasted.	15.5151515151515	0.0001	0.0	prob	0.5351694377778756	11.279262834093347	9.964075686467938	10.621669260280642	0.5351694377778756	11.279262834093347	9.964075686467938	10.621669260280642	27.348151755445613
kanishka_GlossBERT	delta	spill	spilt	2.0	spilled	18.0	pst	40(7a)	"To let out. To divulge. ""spill a secret"""	12.8	0.0003	0.4872	cat	0.09273082757988502	17.060385327592094	11.583029330432536	14.321707329012316	0.42502237587955555	4.576560191014396	12.220384964667769	8.398472577841083	16.401257772003124
kanishka_GlossBERT	delta	spit	spit	64.0	spat	66.0	ppt	41(1a)	To eject saliva as an expression of aversion or contempt.	0.0307692307692308	0.8608	0.0	no_cond	0.489037467910434	5.361929960995593	6.393417161866791	5.877673561431193	0.489037467910434	5.361929960995593	6.393417161866791	5.877673561431193	14.19019125513743
kanishka_GlossBERT	delta	spit	spit	12.0	spat	10.0	ppt	41(4a)	To eject (something) from the mouth. To expectorate.	0.181818181818182	0.6698	0.0005	no_cond	0.3268918923335807	5.53664197789665	7.001751028095437	6.269196502996044	0.3268918923335807	5.53664197789665	7.001751028095437	6.269196502996044	10.194581458993353
kanishka_GlossBERT	delta	spit	spit	18.0	spat	20.0	ppt	41(4d)	"To emit as if by spitting. Especially to emit (precipitation) in driving particles or in flurries. ""spit rain"""	0.105263157894737	0.7456	0.0	no_cond	0.387908047843184	2.968743900063488	3.134933494333995	3.0518386971987415	0.387908047843184	2.968743900063488	3.134933494333995	3.0518386971987415	5.8115625792989665
kanishka_GlossBERT	delta	spit	spit	32.0	spat	19.0	pst	41(1a)	To eject saliva as an expression of aversion or contempt.	3.31372549019608	0.0687	0.0	no_cond	0.41028225021552045	5.95909438975608	5.736455367533978	5.847774878645029	0.41028225021552045	5.95909438975608	5.736455367533978	5.847774878645029	10.219197906230114
kanishka_GlossBERT	delta	spit	spit	22.0	spat	11.0	pst	41(1c)	To eject matter (such as salive) from the mouth. To expectorate.	3.66666666666667	0.0555	0.0004	no_cond	0.4271686600926101	5.2319812408138535	3.1471169865046638	4.189549113659258	0.4271686600926101	5.2319812408138535	3.1471169865046638	4.189549113659258	8.442530984151512
kanishka_GlossBERT	delta	spit	spit	12.0	spat	34.0	pst	41(4d)	"To emit as if by spitting. Especially to emit (precipitation) in driving particles or in flurries. ""spit rain"""	10.5217391304348	0.0012	0.0002	prob	0.1718391565798975	3.613577155581096	0.756254336547524	2.18491574606431	0.38213564017298174	1.892821324628515	2.7928907648507324	2.342856044739624	3.7879105519938183
kanishka_GlossBERT	delta	spring	sprung	17.0	sprang	20.0	pst	43(3b)	"To issue by birth or descent. ""sprang from the upper class"""	0.243243243243243	0.6219	0.0	no_cond	0.32379327975557853	2.4449798953171884	3.5488307101910666	2.9969053027541275	0.32379327975557853	2.4449798953171884	3.5488307101910666	2.9969053027541275	4.889834445524208
kanishka_GlossBERT	delta	spring	sprung	34.0	sprang	42.0	pst	43(3c)	"To come into being. To arise. ""Towns sprang up across the plains."""	0.842105263157895	0.3588	0.0	no_cond	0.39980587479245366	3.4481650269820836	2.9534935895120094	3.2008293082470463	0.39980587479245366	3.4481650269820836	2.9534935895120094	3.2008293082470463	5.950290555697978
kanishka_GlossBERT	delta	spring	sprung	10.0	sprang	9.0	pst	43(7a)	"To quickly start working. ""Firefighters are ready to leap/spring/swing into action at a moment's notice."" To become suddenly very active and energetic. ""They sprang into action as soon as they received their orders."" ""The crowd sprang to life after the first goal was scored."""	0.0526315789473684	0.8185	0.0011	no_cond	0.4750941051900593	2.5617766708463803	1.7482269375567467	2.1550018042015635	0.4750941051900593	2.5617766708463803	1.7482269375567467	2.1550018042015635	5.430855583846933
kanishka_GlossBERT	delta	strive	strived	95.0	striven	86.0	ppt	44(1a)	"To devote serious effort or energy to. To endevor. ""strive to finish a project"""	0.447513812154696	0.5035	0.0	no_cond	0.4542294773611424	1.9982717443162294	2.043711390965216	2.0209915676407224	0.4542294773611424	1.9982717443162294	2.043711390965216	2.0209915676407224	4.3644319461453955
kanishka_GlossBERT	delta	strive	strived	5.0	striven	14.0	ppt	44(2a)	To struggle in opposition. To contend.	4.26315789473684	0.0389	0.0463	prob	-0.008469445944698223	0.0	3.565904534296959	1.7829522671484794	0.4242958320845835	1.1814757619697127	2.1051233760218553	1.643299568995784	3.5898408219754683
kanishka_GlossBERT	delta	strive	strived	97.0	strove	82.0	pst	44(1a)	"To devote serious effort or energy to. To endevor. ""strive to finish a project"""	1.25698324022346	0.2622	0.0	no_cond	0.48843942521325895	4.73253457284001	3.869257840405015	4.300896206622513	0.48843942521325895	4.73253457284001	3.869257840405015	4.300896206622513	10.456053320971382
kanishka_GlossBERT	delta	strive	strived	3.0	strove	18.0	pst	44(2a)	To struggle in opposition. To contend.	10.7142857142857	0.0011	0.2317	cat	0.49207389573149257	4.980118878570008	4.501666568309738	4.740892723439873	0.49207389573149257	4.501666568309738	4.980118878570008	4.740892723439873	8.817438961315386
kanishka_GlossBERT	delta	take	took	9.0	taken	10.0	ppt	47(18b)	"To use up (space, time, etc.) ""takes a long time to dry"""	0.0526315789473684	0.8185	0.0011	no_cond	0.1650341806369411	2.3700892134429656	2.165720881919616	2.2679050476812908	0.18390317542135312	2.112098309518685	1.9983108754755183	2.055204592497102	2.7528068933302787
kanishka_GlossBERT	delta	take	took	8.0	taken	9.0	ppt	47(24a)	"To remove. ""take eggs from a nest"" To put an end to (life). To remove by death. ""was taken in his prime"" To subtract. ""take two from four"" To exact. ""The weather took its toll."""	0.0588235294117647	0.8084	0.0027	no_cond	0.1489379092214462	3.1261785415736982	1.6693722138097276	2.397775377691713	0.13162494606317895	3.040237310363019	2.4113769209196265	2.725807115641323	3.3745263518704967
kanishka_GlossBERT	delta	take	took	9.0	taken	26.0	ppt	47(25a)	"To undertake and make, do, or perform. ""take a walk"" ""take aim"" ""take legal action"" ""take a test"" ""take a look"" To participate in. ""take a meeting"""	8.25714285714286	0.0041	0.0022	prob	0.7807896784989957	1.6612563722403784	0.0	0.8306281861201892	0.050989576988530606	1.2154800341756793	4.26263016415715	2.7390550991664147	3.747624009679355
kanishka_GlossBERT	delta	take	took	12.0	taken	15.0	ppt	47(29a)	Phrases: take a back seat, take advantage of, take after, take a hike/walk, take care of, take charge of, take for, take into account, take in vain, take no prisoners, take the floor, take to court, take to task, take a chance, take notice of, take pity on, take as, take by surprise, take in, take the trouble to, take over, take down	0.333333333333333	0.5637	0.0001	no_cond	0.15229017552248492	1.3076099606913665	1.9819644599409747	1.6447872103161707	0.15229017552248492	1.3076099606913665	1.9819644599409747	1.6447872103161707	2.083133736122863
kanishka_GlossBERT	delta	take	took	15.0	taken	6.0	ppt	47(8b)	Phrases: take care, take charge, take effect, take five, take hold, take part, take place, take turns, take control, take notice, take for granted, take a toll, take off, take aback	3.85714285714286	0.0495	0.0207	prob	0.5611473731952399	5.068327153814232	0.0	2.534163576907116	0.025692591124965008	7.285338164759188	1.576089752817215	4.430713958788202	6.10733165280947
kanishka_GlossBERT	delta	take	took	15.0	taken	6.0	ppt	47(9a)	"To get into one's hands or into one's possession, power or control. To seize or capture physically. ""took them as prisoners"" To get possession of (fish or game) by killing or capturing. To acquire by eminent domain."	3.85714285714286	0.0495	0.0207	prob	0.17116460699842242	2.1627995062085246	1.9163076471347	2.0395535766716124	0.17116460699842242	2.1627995062085246	1.9163076471347	2.0395535766716124	2.566467829611952
kanishka_GlossBERT	delta	tear	tore	4.0	torn	14.0	ppt	48(4a)	"To divide or disrupt by the pull of contrary forces. ""a mind torn with doubts"""	5.55555555555556	0.0184	0.1039	cat	0.013754282218506718	3.6813232001800285	2.7767522178725184	3.229037709026273	0.27691068883947295	2.358655793127492	2.778280275928712	2.568468034528102	3.7716273018653887
kanishka_GlossBERT	delta	tear	tore	14.0	torn	21.0	ppt	48(5a)	"To remove by force. To wrench. Often used with 'off'. ""tear a cover off a box"""	1.4	0.2367	0.0	no_cond	0.3179001264060359	2.583913966357921	3.243565352596921	2.9137396594774208	0.3179001264060359	2.583913966357921	3.243565352596921	2.9137396594774208	4.801600393614061
kanishka_GlossBERT	delta	tear	tore	25.0	torn	13.0	ppt	48(7a)	"To damage, remove, or effect an opening in. ""tore up the street to lay a new water main"""	3.78947368421053	0.0516	0.0001	no_cond	0.25931579437773206	4.0870223087066915	2.537664252324052	3.3123432805153716	0.25931579437773206	4.0870223087066915	2.537664252324052	3.3123432805153716	5.092828602183625
kanishka_GlossBERT	delta	throw	throwed	6.0	threw	10.0	pst	46(1a)	Phrases: throw cold water on, throw money at, throw one's weight around, throw to the wolves, throw together	1.0	0.3173	0.0177	no_cond	0.31564371750630976	3.62356176350083	4.21844568698749	3.92100372524416	0.31564371750630976	3.62356176350083	4.21844568698749	3.92100372524416	6.651163148027095
kanishka_GlossBERT	delta	throw	throwed	9.0	threw	24.0	pst	46(3a)	"To propel through the air by a forward motion of the hand and arm. ""throw a baseball"""	6.81818181818182	0.009	0.0021	prob	0.29077775673114403	7.566213713418802	3.037951377607522	5.302082545513162	0.29077775673114403	3.037951377607522	7.566213713418802	5.302082545513162	9.13685353473881
kanishka_GlossBERT	delta	throw	throwed	14.0	threw	4.0	pst	46(5b)	"To drive or impel violently. ""The ship was thrown on a reef."""	5.55555555555556	0.0184	0.1039	cat	0.41916740613040293	3.0028576354228256	3.692134684505863	3.3474961599643445	0.41916740613040293	3.0028576354228256	3.692134684505863	3.3474961599643445	5.669068114242864
kanishka_GlossBERT	delta	throw	throwed	16.0	threw	3.0	pst	46(6a)	"To put in a particular position or condition. ""threw her arms around him"" / ""thrown into chaos"" / ""threw him into prison"""	8.89473684210526	0.0029	0.2297	cat	0.33800655296409454	4.002797036423629	3.160577421113731	3.58168722876868	0.33800655296409454	4.002797036423629	3.160577421113731	3.58168722876868	5.533328172998059
kanishka_GlossBERT	delta	tread	trod	16.0	trodden	3.0	ppt	49(1a)	"To move or proceed on or as if on foot. ""must tread lightly"""	8.89473684210526	0.0029	0.2297	cat	0.43401724905948713	5.4588214714809595	8.43599445995727	6.947407965719115	0.43401724905948713	5.4588214714809595	8.43599445995727	6.947407965719115	9.90420382223818
kanishka_GlossBERT	delta	tread	trod	27.0	trodden	19.0	ppt	49(5a)	"To step or walk on or over. (I used as ""to travel"")"	1.39130434782609	0.2382	0.0	no_cond	0.43113506448432715	5.703393032925637	5.245340135916725	5.474366584421181	0.43113506448432715	5.703393032925637	5.245340135916725	5.474366584421181	11.462302801712376
kanishka_GlossBERT	delta	tread	trod	24.0	trodden	14.0	ppt	49(5b)	"To walk or proceed along. To follow. ""treading a fine line between tradition and innovation"""	2.63157894736842	0.1048	0.0	no_cond	0.409942441789656	4.8506329523505425	5.03669073936558	4.9436618458580615	0.409942441789656	4.8506329523505425	5.03669073936558	4.9436618458580615	9.581566614281643
kanishka_GlossBERT	delta	tread	trod	23.0	trodden	52.0	ppt	49(7a)	To beat or press with the feet. To trample.	11.2133333333333	0.0008	0.0	prob	0.4297387624152727	5.982343166068867	4.974613965712701	5.478478565890784	0.4297387624152727	4.974613965712701	5.982343166068867	5.478478565890784	10.930849842269561
kanishka_GlossBERT	delta	tread	treaded	26.0	trod	29.0	pst	49(1a)	"To move or proceed on or as if on foot. ""must tread lightly"""	0.163636363636364	0.6858	0.0	no_cond	0.4383042146499971	8.492724529594803	7.5018176842051565	7.99727110689998	0.4383042146499971	8.492724529594803	7.5018176842051565	7.99727110689998	17.134444265091396
kanishka_GlossBERT	delta	tread	treaded	50.0	trod	6.0	pst	49(4a)	Phrases: tread on one's toes, tread water	34.5714285714286	0.0	0.0271	prob	0.4836021243634025	8.843782131136845	6.680171161887471	7.761976646512158	0.4836021243634025	8.843782131136845	6.680171161887471	7.761976646512158	13.561616722971166
kanishka_GlossBERT	delta	tread	treaded	3.0	trod	14.0	pst	49(5a)	To step or walk on or over	7.11764705882353	0.0076	0.2273	cat	0.07802026375464875	13.441127388157929	0.0	6.720563694078964	0.4509143861606126	5.928993165752797	7.872677008398086	6.900835087075441	13.758866977031573
kanishka_GlossBERT	delta	tread	treaded	5.0	trod	20.0	pst	49(5b)	"To walk or proceed along. To follow. ""treading a fine line between tradition and innovation"""	9.0	0.0027	0.0502	cat	0.37912949346737934	6.863878069365791	4.071295232804005	5.467586651084898	0.37912949346737934	4.071295232804005	6.863878069365791	5.467586651084898	10.131669084904875
